0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
County Lines - Telecasted,1391.0388118775477,1049575.88657836,1.4063551,57.820633,2.3798411e-05,0.00030000886,0.048579983,0.008390588,112.34714673913044,0.47314224,0.12843592,0.48419994,0.1312952,0.53423256,0.12887087,0.50105405,0.13888137,0.4878263,0.13152333,0.50159496,0.14739393,0.47998756,0.1471961,0.4780679,0.13168022,0.50206524,0.13953288,0.4970034,0.13868113,0.5311869,0.13816565,0.5182631,0.1402505,0.5208303,0.1308233,0.50014246,0.13242254,0.5358441,0.13670489,0.51191586,0.14087458,0.5178083,0.13750418,0.48745874,0.13526267,0.5102989,0.14301959,0.48797807,0.16307126,0.4911642,0.15560201,0.5116976,0.15750179,0.46784467,0.16410351,0.48430642,0.15527287,0.5210031,0.16068967,0.5494229,0.15895462,0.50578004,0.16998449,0.49985713,0.16451856,0.5202287,0.15375464,0.51339597,0.1643345,0.48184046,0.16325915,0.51699626,0.16406825,0.4702096,0.1628029,0.51939166,0.1623021,0.5109795,0.16068761,0.506281,0.15497331,0.51716727,0.15850107,0.49657097,0.15917592,0.5155526,0.16983089,0.47888976,0.1610133,0.48730373,0.16531482,0.49295002,0.1735434,0.51514065,0.16303225,0.4890763,0.16714558,0.5144743,0.15450871,0.53265446,0.15309858,0.52620566,0.16389437,0.49646196,0.16983429
Crops - Telecasted,1623.7310915659316,984836.073563978,1.5766231,52.117332,6.742059e-05,0.00048682795,0.042079907,0.010887388,161.4990234375,0.46500638,0.13779923,0.5282575,0.12572548,0.5097176,0.13672055,0.50083476,0.13291647,0.48353526,0.13838676,0.4718177,0.15013987,0.53277045,0.12843898,0.48063388,0.13461377,0.48829034,0.14351901,0.468417,0.15046607,0.4882171,0.14089474,0.5184316,0.13435061,0.5220821,0.13514404,0.49674875,0.1345846,0.5141875,0.13531137,0.55048966,0.13539638,0.49284396,0.1316293,0.55461806,0.14005907,0.48599085,0.13938484,0.56375754,0.16599229,0.50613946,0.17867248,0.53320676,0.1580693,0.46194917,0.1632165,0.5139303,0.15900871,0.526518,0.15627722,0.5474418,0.16128384,0.5004288,0.16860442,0.5215021,0.15964003,0.4880527,0.15535116,0.5224279,0.15636955,0.46763077,0.16646352,0.5065077,0.16809094,0.51149625,0.15723212,0.48552656,0.15728757,0.4816433,0.15136905,0.48363632,0.14530082,0.49619842,0.18105122,0.5107384,0.16769776,0.471492,0.161637,0.47934598,0.15730765,0.50904655,0.14925471,0.5335802,0.16378376,0.5430521,0.15683787,0.48486885,0.15684359,0.509023,0.16072671,0.5297785,0.16509998,0.47480044,0.15276544,0.47735232,0.15398511
Crops - Telecasted,1564.0578986830656,918516.4509079392,1.6885666,63.881924,5.862008e-05,0.0005264561,0.056463,0.010585174,161.4990234375,0.48701495,0.13776454,0.5230874,0.13127102,0.5171347,0.13417216,0.47290975,0.1412842,0.5469383,0.14118442,0.5016678,0.14308362,0.52418905,0.1368189,0.46742395,0.13657875,0.5013398,0.12817387,0.5233903,0.14602624,0.5495867,0.14839633,0.5161859,0.12839171,0.5196464,0.13323154,0.5040585,0.13753952,0.49516025,0.1432519,0.4903444,0.13834815,0.5017632,0.13632746,0.5340074,0.14571142,0.52039176,0.13709226,0.5044571,0.15420668,0.51620007,0.16551302,0.48707,0.15832645,0.50243104,0.16945851,0.4797071,0.16110232,0.48579532,0.16116019,0.5112126,0.16530333,0.53412753,0.15224469,0.5242818,0.1531696,0.5344173,0.16496989,0.4945281,0.16245112,0.45650077,0.16243298,0.5097044,0.15533948,0.48247185,0.15684369,0.5217193,0.15135169,0.5298785,0.15750302,0.5153063,0.16778848,0.49104872,0.15879044,0.491512,0.15860619,0.4851409,0.16356663,0.50633776,0.16353844,0.5191455,0.1610693,0.49017438,0.16651843,0.49098682,0.16497163,0.4913289,0.1580877,0.49659196,0.15572986,0.49464482,0.16777481,0.5214194,0.15190382,0.49732143,0.15396492
Cumbia City - An Jone,1751.3129647355704,1476982.8398439244,0.79765826,41.581482,-8.840178e-06,-0.00010475765,0.033001684,0.0068094037,87.5926906779661,0.5209101,0.1245827,0.5179317,0.16850682,0.49638137,0.14462449,0.4843935,0.12846014,0.501741,0.13672112,0.41886017,0.13116075,0.5286747,0.14741544,0.53886133,0.14175269,0.48803374,0.13308445,0.47948933,0.13278474,0.4985681,0.1365221,0.54146945,0.15320103,0.54398865,0.14121804,0.49409658,0.1266411,0.49731287,0.13288663,0.4893423,0.13183694,0.4339687,0.14143842,0.50625014,0.13768165,0.5143908,0.12546852,0.5638672,0.16319238,0.5485806,0.16466348,0.50323546,0.17046794,0.47400647,0.16398965,0.50057846,0.1639866,0.5255992,0.15468654,0.53458923,0.15231898,0.49241924,0.16199568,0.5124048,0.1640133,0.47626123,0.17050987,0.5132041,0.1608801,0.52525675,0.16618855,0.5142883,0.16789064,0.48803455,0.16122973,0.47583494,0.15355374,0.52780247,0.15484288,0.46510118,0.15566553,0.47418413,0.16250575,0.48912907,0.16866466,0.47719136,0.15640815,0.5000666,0.15510851,0.524996,0.1559343,0.53997976,0.15337351,0.49599752,0.15900333,0.48900515,0.16438474,0.47281963,0.16703185,0.48455268,0.16257718,0.5011007,0.17009392,0.47790375,0.15514138
Dead Forest - Brian Bolger,1415.404616876805,675774.0387207017,0.5071327,11.3612385,5.9966637e-06,1.6864742e-05,0.011139324,0.00096563686,123.046875,0.5197775,0.13869569,0.5088564,0.13043937,0.52210593,0.13797577,0.5419346,0.13874874,0.48450252,0.13683534,0.502977,0.13325414,0.51383376,0.13338497,0.5163366,0.1350032,0.49847397,0.14138149,0.52607906,0.14431098,0.48067707,0.121605024,0.48667866,0.13907194,0.5311648,0.13900824,0.5071651,0.12864938,0.50807184,0.13933328,0.46954098,0.13944292,0.48240593,0.14009587,0.5070004,0.15221542,0.4795461,0.13329941,0.49519548,0.15570673,0.516384,0.17053209,0.49680415,0.15661798,0.48366803,0.16573031,0.49872598,0.15685451,0.51120394,0.15436487,0.49914065,0.17011392,0.50884426,0.16676962,0.48543674,0.15739356,0.5066717,0.15803352,0.49863672,0.16455726,0.5038333,0.15084645,0.5198332,0.15418872,0.50485826,0.1628079,0.5366438,0.17073867,0.4969274,0.16939993,0.5399546,0.15641084,0.51577896,0.15911904,0.4894937,0.16534552,0.47888786,0.15945232,0.49943352,0.16865614,0.50560045,0.15827164,0.54882705,0.15490592,0.49681687,0.16039707,0.5118255,0.17610297,0.4804789,0.16081576,0.5266068,0.16133562,0.50761294,0.1669581,0.50850195,0.16154163
Dead Forest - Brian Bolger,1049.6569714921775,153249.1213259543,0.8563313,26.586052,5.7960265e-06,6.9614005e-05,0.027284632,0.001615272,112.34714673913044,0.4916023,0.14185539,0.49222627,0.13998492,0.5019192,0.13699357,0.4795503,0.13532853,0.47842422,0.14248012,0.51437306,0.13353613,0.5167269,0.1318362,0.49311087,0.13161819,0.5053877,0.13653015,0.4867552,0.13768046,0.5135696,0.13315257,0.48215014,0.13783757,0.46439213,0.13809913,0.48978207,0.1354599,0.49474624,0.1368188,0.5140188,0.13179217,0.50895715,0.14144069,0.49538898,0.13282995,0.5063315,0.13902473,0.5266476,0.1509486,0.5214279,0.1661752,0.47898635,0.17140222,0.506718,0.15741308,0.4614492,0.15544012,0.50942355,0.16184883,0.5367438,0.15950131,0.5148212,0.16528074,0.5127156,0.16054516,0.4909792,0.14905307,0.50399446,0.16419986,0.49584007,0.16186559,0.4682769,0.1531984,0.492737,0.15639754,0.47337955,0.15244088,0.49744707,0.15675107,0.49050266,0.15406516,0.50525695,0.15490234,0.5213183,0.15444097,0.5003395,0.16228534,0.5306246,0.16646755,0.4904061,0.15629381,0.5050092,0.15703535,0.52193034,0.14977284,0.50407994,0.15306512,0.48361516,0.15965101,0.5120031,0.15828829,0.48786157,0.17170534,0.4691268,0.15881269
Depth Fuse - French Fuse,2814.894742054586,2618447.5220067515,0.9263429,21.618906,2.5480633e-05,0.00030582433,0.017206669,0.0036553277,120.18531976744184,0.4848009,0.12808274,0.48024887,0.14572088,0.47298577,0.13557367,0.4940909,0.12881394,0.50479305,0.1273194,0.48422325,0.14966436,0.48593703,0.13651387,0.4759087,0.13338637,0.4996768,0.13955456,0.5001596,0.13324971,0.42105013,0.1378365,0.49378395,0.13051352,0.48526296,0.13016552,0.49405956,0.13138674,0.48132268,0.12613489,0.4560966,0.13331638,0.49486348,0.15113436,0.47291318,0.13707153,0.48724476,0.14930265,0.5351866,0.15729932,0.4723131,0.1559951,0.5406844,0.16757606,0.5024662,0.15117484,0.52393883,0.15706089,0.49484587,0.15073104,0.48961687,0.16438062,0.4895652,0.16897944,0.4735361,0.17062792,0.48111883,0.15826914,0.5407249,0.16817352,0.50638914,0.14912681,0.44197077,0.15151031,0.4785592,0.16055056,0.49431247,0.16161433,0.50801057,0.16676842,0.42639056,0.16830413,0.51973563,0.16945843,0.52052003,0.17786148,0.5237113,0.16285196,0.51574516,0.15972894,0.5045396,0.16340324,0.5008027,0.16359666,0.502707,0.15677068,0.4817551,0.1728034,0.48666945,0.16948552,0.49099308,0.16884479,0.52019435,0.16657044,0.48613232,0.16728124
Der König - Jeremy Black,3318.6304252993614,2706880.959828869,1.6318322,33.795452,-9.404963e-05,9.3970586e-05,0.025980268,0.0073570255,132.51201923076923,0.5150154,0.13520928,0.4766627,0.13837354,0.48989347,0.14002556,0.487378,0.13672508,0.4427922,0.13710798,0.48045012,0.14524011,0.4817592,0.14633481,0.4980327,0.12972143,0.50354755,0.14599371,0.52159095,0.14019476,0.5163446,0.14445098,0.46958834,0.13845141,0.52552694,0.14168218,0.47320813,0.13441274,0.49791366,0.13182296,0.47118267,0.12890106,0.49854517,0.13429375,0.5211465,0.1306743,0.5011119,0.15250252,0.5009362,0.16552417,0.501668,0.15451565,0.48414907,0.16560169,0.5247716,0.15651213,0.52385366,0.14439023,0.49087438,0.15564974,0.51243865,0.16572323,0.46036547,0.16468625,0.51667285,0.16455561,0.4881502,0.16300367,0.4834159,0.16322662,0.47670326,0.15581629,0.47403464,0.16041337,0.525645,0.16373661,0.5078824,0.1579872,0.5105419,0.15930149,0.5172552,0.15838191,0.4887362,0.15437245,0.49228162,0.17149782,0.5242649,0.15337478,0.4446849,0.16397707,0.5215987,0.1615735,0.5168296,0.15281142,0.46839723,0.15359566,0.49353504,0.15430793,0.4867219,0.16119966,0.50578433,0.16655926,0.5043093,0.15139255,0.52568704,0.15970908
Der König - Jeremy Black,2744.8980558162507,2280643.9534905283,1.5793153,35.154728,3.9857427e-05,-1.2896075e-05,0.02814333,0.0070132823,132.51201923076923,0.4886149,0.16296878,0.49457234,0.16488172,0.5188371,0.14692356,0.47596046,0.15638733,0.48978785,0.14554408,0.49617347,0.13133457,0.49972874,0.15759417,0.4860504,0.15743876,0.5198895,0.15704848,0.5055882,0.13474646,0.5118133,0.14233701,0.48622805,0.13250245,0.49191898,0.13307482,0.47958928,0.15464403,0.47555867,0.15459459,0.49005154,0.1455309,0.47335058,0.1489138,0.51317686,0.13648891,0.50420994,0.14872919,0.5095456,0.15959935,0.49980626,0.178878,0.47688088,0.16701214,0.48580462,0.1781389,0.4893473,0.15516655,0.5102089,0.1653672,0.49087802,0.16001303,0.49653643,0.15841082,0.51720554,0.15487295,0.5326395,0.16188525,0.5025113,0.17185596,0.45462412,0.16508248,0.4884432,0.15732399,0.50097287,0.16193895,0.51216745,0.16115353,0.50481176,0.17203426,0.47651777,0.1592314,0.4750824,0.16595371,0.5236753,0.16196056,0.49803543,0.16364816,0.49541312,0.15762344,0.5179315,0.156412,0.43724728,0.1569715,0.536691,0.16068655,0.55638105,0.16973647,0.5503838,0.16367678,0.5449419,0.16079776,0.53412265,0.16393796,0.53501683,0.16427949
Der König - Jeremy Black,3344.463024709936,1790960.1700077169,1.5240554,31.197441,4.3614027e-06,5.2067926e-06,0.026384693,0.0058788965,132.51201923076923,0.5133978,0.13329919,0.50238067,0.14450048,0.4876774,0.13679788,0.5121655,0.13580392,0.52074724,0.12755173,0.53751796,0.13787399,0.4963959,0.1255623,0.5419317,0.13979913,0.5246136,0.1412053,0.4897166,0.1335874,0.53514063,0.13140626,0.48650444,0.13956022,0.514155,0.14073215,0.4974094,0.12843898,0.4958995,0.13617113,0.5002026,0.13941139,0.51154286,0.1352559,0.51302254,0.13351253,0.5055062,0.13517927,0.5025374,0.15606909,0.4772982,0.15261027,0.5069417,0.15555748,0.49052596,0.15955508,0.49651393,0.16267326,0.51001155,0.16014366,0.4257904,0.15991406,0.5249869,0.16263449,0.54757494,0.16175553,0.4867521,0.15551469,0.49641424,0.16393977,0.5334905,0.16407196,0.48565412,0.15378897,0.53203404,0.15481438,0.5049591,0.16271007,0.4682165,0.15975614,0.498955,0.15710932,0.49581656,0.15815176,0.5136658,0.165077,0.514186,0.14920247,0.4749895,0.16430351,0.51525986,0.16539891,0.48648977,0.16235146,0.4660657,0.1710513,0.4934427,0.16297811,0.5323092,0.15789083,0.5237188,0.15757522,0.5074891,0.14966929,0.5240721,0.17063884
Digifunk - DivKid,1753.476183267078,440863.1006050031,0.44205746,5.447338,-2.4123418e-07,4.3840086e-07,0.004413166,0.0007632322,109.9567819148936,0.49944744,0.12912364,0.5090126,0.1415552,0.5559767,0.13896325,0.50946754,0.14846827,0.5111224,0.13753554,0.51995856,0.13477796,0.50534374,0.14516217,0.5329875,0.14038269,0.52192193,0.14956976,0.50470054,0.13804245,0.51770836,0.13717581,0.48562342,0.13959922,0.49657837,0.1450356,0.5429175,0.13631567,0.48825455,0.13984884,0.5193768,0.14632489,0.533297,0.14898749,0.49478513,0.15138099,0.46555048,0.14496613,0.5024694,0.16153684,0.49423876,0.15909979,0.51036346,0.1643974,0.5090046,0.15416126,0.531149,0.16750947,0.5004752,0.1572093,0.51167583,0.16022544,0.50249434,0.15484205,0.51580536,0.16183059,0.5147673,0.1597012,0.47152853,0.15872777,0.46940488,0.15317392,0.45612916,0.15504129,0.5026167,0.16478267,0.516319,0.17393161,0.5203404,0.16297367,0.5113574,0.15625915,0.49065048,0.15973987,0.5208539,0.16044222,0.5397421,0.15538794,0.50146616,0.15769105,0.4847435,0.17281064,0.50374156,0.16176434,0.5157241,0.16821872,0.4984258,0.16388272,0.49539667,0.16449894,0.4862496,0.16375458,0.5021745,0.16939968,0.53771734,0.15807866
Digifunk - DivKid,2016.9100228112447,2134237.5605886085,0.9651662,31.099705,-2.4433186e-05,2.026083e-05,0.029596493,0.0031790063,109.9567819148936,0.4757422,0.13710366,0.5571068,0.13808396,0.52716863,0.13692988,0.49844816,0.13366488,0.54428166,0.14391847,0.5149362,0.13629645,0.519557,0.13557997,0.51361746,0.13240364,0.51049966,0.14792614,0.46063036,0.12585725,0.485094,0.13259943,0.5051134,0.1364833,0.4694675,0.131082,0.5161744,0.12711228,0.49925175,0.14058307,0.5272909,0.13023499,0.5465963,0.13223109,0.5296868,0.13831678,0.49382794,0.13626073,0.52651083,0.16367094,0.48299876,0.16610336,0.49118415,0.1605092,0.49870387,0.1719744,0.5310046,0.1649318,0.51125944,0.16763818,0.5054733,0.15866156,0.51945084,0.16004893,0.50298214,0.15888686,0.4743387,0.16710322,0.53086615,0.16601697,0.5193699,0.15861446,0.5270633,0.16173467,0.52357864,0.15832505,0.47073746,0.15675041,0.5345739,0.16092038,0.4491652,0.15490644,0.49626446,0.1665829,0.5005536,0.15705942,0.530838,0.16278084,0.4885722,0.16912524,0.48050174,0.16243516,0.5131399,0.16822563,0.52616775,0.16467692,0.50615656,0.16121395,0.4936432,0.16259953,0.48307943,0.15880254,0.52064335,0.17644933,0.48334837,0.16103768
Digifunk - DivKid,1926.7274760862972,1477926.3002347169,0.9261963,24.385984,-1.1811448e-05,-1.37977495e-05,0.022470053,0.0023491767,109.9567819148936,0.5355039,0.13055404,0.48123038,0.13715288,0.5058636,0.14515972,0.4782711,0.12447516,0.49834698,0.14067711,0.47345403,0.13637708,0.5308972,0.12963964,0.49482262,0.13651302,0.51514196,0.13683505,0.52782553,0.12786596,0.5284384,0.13890113,0.533348,0.13921006,0.50007606,0.13093038,0.5256577,0.13430665,0.48357722,0.12843321,0.49500754,0.13299252,0.5260765,0.13591312,0.49985778,0.13566034,0.52989125,0.12199851,0.5217105,0.15764819,0.5104595,0.15841016,0.50500154,0.15440981,0.4899319,0.15574011,0.50680274,0.16784137,0.521673,0.15786512,0.50602436,0.15142222,0.48679933,0.15659198,0.49349338,0.16721466,0.5090623,0.15696737,0.5142176,0.16394304,0.5151431,0.16159412,0.5154096,0.1570734,0.48841795,0.17233387,0.50684136,0.15884136,0.48398703,0.16167375,0.4710206,0.16250753,0.48460752,0.15435854,0.47699112,0.15506577,0.5211301,0.17139246,0.5260519,0.1613605,0.48161393,0.1593231,0.48979464,0.15555647,0.49850923,0.15885258,0.51601183,0.16142997,0.50638497,0.15946993,0.5142763,0.15928133,0.47944754,0.15365839,0.53709894,0.15114993
Digital Ghosts - Unicorn Heads,829.1481054522635,124944.64240997446,0.53454417,19.649057,8.7297685e-06,-3.6591962e-05,0.013225335,0.0062668505,61.5234375,0.5095938,0.12935795,0.51623946,0.14954399,0.51661265,0.12976779,0.4933014,0.1411653,0.50707746,0.12979323,0.49874592,0.13555415,0.49781644,0.13488053,0.50604117,0.12898266,0.51625216,0.14208928,0.51599413,0.1225945,0.48871574,0.13454945,0.5049614,0.13255142,0.5540046,0.14056796,0.45718127,0.12750868,0.5257687,0.15894179,0.48243567,0.13407017,0.49820665,0.14514606,0.50584644,0.13891722,0.52047557,0.12929054,0.47369376,0.15650785,0.53157675,0.1591504,0.50611615,0.15388188,0.48440266,0.16359779,0.5313905,0.16476384,0.4777727,0.16658275,0.52826077,0.16321246,0.4976717,0.15704818,0.4999805,0.16341498,0.48409492,0.16540349,0.49593514,0.16412199,0.49928093,0.15878823,0.49735945,0.15422411,0.47260445,0.1568478,0.5050778,0.16445513,0.5216086,0.15594964,0.5240771,0.15063684,0.48222017,0.15576194,0.48529115,0.16561158,0.5301837,0.1646792,0.49326554,0.16396841,0.5053779,0.15831998,0.51858675,0.16126809,0.47931117,0.16393349,0.47849265,0.1560632,0.50963104,0.16040845,0.47398943,0.159969,0.5366232,0.15808752,0.5096179,0.15756682
Digital Ghosts - Unicorn Heads,904.8561879164364,135814.3144990892,0.5102513,17.626768,4.7239155e-06,-4.5159986e-06,0.012471744,0.0052508926,61.5234375,0.5039473,0.12972008,0.49694207,0.14276537,0.4485798,0.1331229,0.5057731,0.13319288,0.4794777,0.13976574,0.47351754,0.13589968,0.5111319,0.13167349,0.48625824,0.1350021,0.5184631,0.13527632,0.5051263,0.13492803,0.47249645,0.1443779,0.49957973,0.14373374,0.4341479,0.14153019,0.48784503,0.13309377,0.46504167,0.1466964,0.4601309,0.11852636,0.46623424,0.1374922,0.45547524,0.14265013,0.4527322,0.14652804,0.49366635,0.16086245,0.51969665,0.16719583,0.511285,0.1542897,0.5179242,0.15987122,0.5001682,0.15158245,0.4963602,0.16193764,0.5129123,0.15477134,0.505897,0.16655533,0.47502223,0.16557574,0.4815587,0.17574231,0.512242,0.16453159,0.51949775,0.15950617,0.5272005,0.15786347,0.46586704,0.16445938,0.48736793,0.16497274,0.5503831,0.16465387,0.52651703,0.16978821,0.4693304,0.17148647,0.5241431,0.14902654,0.53588897,0.15859768,0.4746318,0.15588984,0.5057128,0.16358237,0.46816856,0.15784307,0.5128381,0.16575654,0.5524304,0.15154338,0.5309435,0.1515801,0.51460224,0.166184,0.54026365,0.16949728,0.53558135,0.17131646
Digital Ghosts - Unicorn Heads,917.9661555052328,88157.74066393905,0.5165611,18.31519,-5.239675e-06,-2.0882931e-05,0.013047442,0.005426387,61.5234375,0.50599116,0.14940268,0.5120489,0.14605753,0.47177488,0.14095545,0.500187,0.14967813,0.450301,0.14306961,0.4661658,0.14351672,0.47478673,0.13489433,0.4992742,0.13760883,0.49452332,0.13803008,0.4673533,0.1364885,0.49877682,0.1358803,0.47129664,0.13974525,0.47995096,0.1363848,0.45602894,0.12823094,0.53128153,0.14019427,0.49884865,0.15146938,0.5000283,0.1269505,0.4992564,0.14460906,0.4875433,0.15272471,0.5405227,0.16525075,0.5328754,0.16183068,0.51533175,0.16219144,0.51513225,0.15352371,0.49305066,0.17456925,0.5346657,0.16852236,0.5069543,0.16968425,0.47261733,0.15491867,0.46503955,0.16328606,0.5097219,0.17406328,0.5249572,0.17979231,0.5252931,0.17125164,0.47914815,0.1594909,0.5076426,0.16439891,0.4938562,0.15875772,0.50639886,0.15730822,0.47943163,0.1592417,0.4934751,0.16601327,0.4841771,0.16481037,0.5035213,0.1537933,0.44947395,0.16257493,0.5032686,0.16054858,0.5211138,0.1543298,0.5205137,0.16427323,0.49630117,0.15692008,0.51821136,0.1619634,0.49636286,0.16026993,0.4919366,0.16834708,0.48289365,0.1545594
Digital Ghosts - Unicorn Heads,884.6362403124175,82528.34809980325,0.46500623,16.176876,3.8071998e-06,-2.0439315e-05,0.011254376,0.00486394,123.046875,0.52307266,0.13812779,0.5429882,0.12395299,0.49938276,0.13227507,0.47673208,0.14289331,0.49430484,0.13910535,0.49303156,0.14638901,0.5413767,0.12708965,0.48006603,0.13405232,0.49758565,0.13949108,0.5395658,0.13041098,0.49329996,0.14089116,0.4892933,0.13801336,0.5168839,0.14023204,0.49522352,0.1366835,0.5007672,0.14425424,0.51868093,0.12749068,0.47596872,0.14329416,0.52460766,0.14808683,0.52083135,0.14500497,0.52232444,0.16495928,0.52808917,0.14376983,0.50750273,0.15335171,0.5118624,0.16401853,0.50204074,0.17072263,0.49653816,0.16038235,0.5257997,0.16468449,0.48641768,0.15021016,0.49331394,0.17416742,0.5544628,0.16511038,0.49810952,0.15823877,0.47066337,0.17607406,0.5097624,0.17758128,0.5046579,0.1562854,0.52268994,0.16207108,0.52310914,0.16176906,0.46578494,0.15819599,0.51426685,0.15657131,0.49551,0.14990209,0.5090292,0.1569911,0.5108598,0.15105742,0.55515987,0.16395117,0.49865264,0.16526282,0.50394833,0.15674715,0.4977511,0.15840355,0.516552,0.15974304,0.49611124,0.15067545,0.5037591,0.1672482,0.50112873,0.15426362
Digital Ghosts - Unicorn Heads,938.6862974039442,151334.43070183005,0.514134,9.8142395,2.6606287e-07,6.3715135e-07,0.010997244,0.0003839931,101.33272058823528,0.44894487,0.1468526,0.4571147,0.1423645,0.5110768,0.1441401,0.42469898,0.14330806,0.48812085,0.14942642,0.43711656,0.14461704,0.5227718,0.12348941,0.474306,0.14289573,0.45843858,0.15720452,0.47937602,0.14034332,0.45918843,0.13389878,0.4634201,0.14966759,0.47061735,0.14579551,0.47323,0.13950202,0.4580037,0.15369385,0.44876555,0.13062268,0.46552464,0.13947675,0.4450126,0.13777278,0.43869075,0.15009812,0.51448894,0.1527712,0.52337563,0.15914729,0.52113926,0.14805119,0.48363724,0.15925996,0.48410568,0.16500536,0.5162102,0.15198776,0.5121806,0.1610099,0.57844865,0.14774536,0.5764988,0.15753965,0.5729135,0.15615465,0.50557584,0.15542772,0.4982973,0.15533921,0.5406291,0.15016238,0.5233806,0.15547603,0.49033022,0.15889022,0.5557958,0.15838303,0.53663385,0.14946923,0.56025314,0.16579418,0.5067703,0.16197121,0.5330342,0.15713844,0.5744656,0.15296346,0.5790106,0.15478131,0.588431,0.15490298,0.4733514,0.15697864,0.56156033,0.15834379,0.4783756,0.14519468,0.46621823,0.15652525,0.5559055,0.148537,0.5991304,0.14981756
